id,orden,palabra,valoracion
-M9irLm5XTlQdJBcZuEM,4,Mérito,5
-M9irLm5XTlQdJBcZuEM,5,Asimetría,4
-M9jzWsAd2xEm3dEI2X2,1,Relevamiento,5
-M9jzWsAd2xEm3dEI2X2,2,Fichas,5
-M9jzWsAd2xEm3dEI2X2,3,Analisis,5
-M9jzWsAd2xEm3dEI2X2,4,Información,5
-M9jzWsAd2xEm3dEI2X2,5,Estudio,5
-M9jzjOvfhhnc1HQUw-K,1,Tics,5
-M9jzjOvfhhnc1HQUw-K,2,Privacidad,2
-M9jzjOvfhhnc1HQUw-K,3,Información ,5
-M9jzjOvfhhnc1HQUw-K,4,Control,2
-M9jzjOvfhhnc1HQUw-K,5,Monitoreo,5
-M9k2eP8KzP_ug5AEgi2,1,Control,2
-M9k2eP8KzP_ug5AEgi2,2,Superioridad,5
-M9k2eP8KzP_ug5AEgi2,3,Peligro,1
-M9k2eP8KzP_ug5AEgi2,4,Automátizacion,4
-M9k2eP8KzP_ug5AEgi2,5,Avance,7
-M9k3S17qLMYq8NEqhGd,1,mal uso,3
-M9k3S17qLMYq8NEqhGd,2,mentira,3
-M9k3S17qLMYq8NEqhGd,3,desigualdad,3
-M9k3S17qLMYq8NEqhGd,4,miedo,2
-M9k3S17qLMYq8NEqhGd,5,incognita,7
-M9k3S17qLMYq8NEqhGd,6,innovacion ,8
-M9k3S17qLMYq8NEqhGd,7,control centralizado,2
-M9k6fFUsDBZCdDiH8_B,1,Robots,6
-M9k6fFUsDBZCdDiH8_B,2,Avances ,10
-M9k6fFUsDBZCdDiH8_B,3,Reemplazo,3
-M9k6fFUsDBZCdDiH8_B,4,Rapidez,9
-M9k6fFUsDBZCdDiH8_B,5,Ayuda,8
-M9kWJhx1QdfUl0Z-QDi,1,Celular,7
-M9kWJhx1QdfUl0Z-QDi,2,Pc,6
-M9kWJhx1QdfUl0Z-QDi,3,Robot,5
-M9kWJhx1QdfUl0Z-QDi,4,Chip,6
-M9kWJhx1QdfUl0Z-QDi,5,Memoria,7
-M9ktACuVC6ei8uX0_QT,1,Ideas ,10
-M9ktACuVC6ei8uX0_QT,2,Tecnológica ,10
-M9ktACuVC6ei8uX0_QT,3,Avances ,10
-M9ktACuVC6ei8uX0_QT,4,Incorporación ,10
-M9ktACuVC6ei8uX0_QT,5,Se abren nuevos horizontes ,10
-M9kuexphs2s83feSRIf,1,informático ,10
-M9kuexphs2s83feSRIf,2,desafio,5
-M9kuexphs2s83feSRIf,3,dificultad ,4
-M9kuexphs2s83feSRIf,4,conocimiento ,10
-M9kuexphs2s83feSRIf,5,velocidad,5
-M9kwLsTDj3bEl-hqiQc,1,Estadísticas,10
-M9kwLsTDj3bEl-hqiQc,2,Certidumbre,4
-M9kwLsTDj3bEl-hqiQc,3,Avance,7
-M9kwLsTDj3bEl-hqiQc,4,Análisis,8
-M9kwLsTDj3bEl-hqiQc,5,Futuro,4
-M9mWirV6vPcrexA2Ws_,1,Informacion,5
-M9mWirV6vPcrexA2Ws_,2,Personal,2
-M9mWirV6vPcrexA2Ws_,3,Privada,1
-M9mWirV6vPcrexA2Ws_,4,Control,2
-M9mWirV6vPcrexA2Ws_,5,Dominacion,2
-M9mWirV6vPcrexA2Ws_,6,Invasion,1
-M9mv5al3ugA2X9zMdXJ,1,Nanotecnología ,10
-M9mv5al3ugA2X9zMdXJ,2,Robótica ,9
-M9mv5al3ugA2X9zMdXJ,3,Sistema operativo,6
-M9mv5al3ugA2X9zMdXJ,4,Internet ,6
-M9mv5al3ugA2X9zMdXJ,5,Aplicacion Energia nuclear ,8
-M9ncoUfpibixvKmR79n,1,Tecnología ,10
-M9ncoUfpibixvKmR79n,2,Innovación ,10
-M9ncoUfpibixvKmR79n,3,Futuro,10
-M9ncoUfpibixvKmR79n,4,Estrategia,10
-M9ncoUfpibixvKmR79n,5,Administración ,10
-M9nqYSkZakrx3Y3WN9S,1,Información ,8
-M9nqYSkZakrx3Y3WN9S,2,Tecnologia,8
-M9nqYSkZakrx3Y3WN9S,3,Servicios tecnológicos de información ,8
-M9nqYSkZakrx3Y3WN9S,4,Tecnología inevitable ,2
-M9nqYSkZakrx3Y3WN9S,5,Mercado de información y datos ,2
-M9nqYSkZakrx3Y3WN9S,6,No regulado muchas veces por los Estados,2
-M9nzc4vnb7gkyGluTy9,1,Gran,10
-M9nzc4vnb7gkyGluTy9,2,Datos,10
-M9nzc4vnb7gkyGluTy9,3,Información,10
-M9nzc4vnb7gkyGluTy9,4,Primordial,10
-M9nzc4vnb7gkyGluTy9,5,Novedad,10
-M9o6jO-Vw1_VlgYy2N8,1,IA,8
-M9o6jO-Vw1_VlgYy2N8,2,BLACK MIRROR,9
-M9o6jO-Vw1_VlgYy2N8,3,GOOGLE HOME,9
-M9o6jO-Vw1_VlgYy2N8,4,FINTECH,9
-M9o6jO-Vw1_VlgYy2N8,5,OK GOOGLE,10
-M9oz-MO85UdUcnbKzNX,1,Robot ,1
-M9oz-MO85UdUcnbKzNX,2,Automatizado ,1
-M9oz-MO85UdUcnbKzNX,3,Patrón ,1
-M9oz-MO85UdUcnbKzNX,4,Estereotipo ,1
-M9oz-MO85UdUcnbKzNX,5,Programado,1
-M9qLboEZV36oJ_TyVTW,1,Base de datos,10
-M9qLboEZV36oJ_TyVTW,2,Informacion,8
-M9qLboEZV36oJ_TyVTW,3,Recopilacion,7
-M9qLboEZV36oJ_TyVTW,4,Inseguro,3
-M9qLboEZV36oJ_TyVTW,5,Investigacion,10
-M9wcXm0RJpx_JvCsxmp,1,nube,7
-M9wcXm0RJpx_JvCsxmp,2,información,5
-M9wcXm0RJpx_JvCsxmp,3,volumen,5
-M9wcXm0RJpx_JvCsxmp,4,datos,5
-M9wcXm0RJpx_JvCsxmp,5,tendencia,5
-M9xAGaDw1xM6v0AO8bs,1,Historia,10
-M9xAGaDw1xM6v0AO8bs,2,Investigacion,10
-M9xAGaDw1xM6v0AO8bs,3,Estudio,10
-M9xAGaDw1xM6v0AO8bs,4,Desarrollo,10
-M9xAGaDw1xM6v0AO8bs,5,Información,10
-M9xB1k_fqyiLLGeEcqi,1,Informatica,10
-M9xB1k_fqyiLLGeEcqi,2,Computadoras,10
-M9xB1k_fqyiLLGeEcqi,3,Estadistica,10
-M9xB1k_fqyiLLGeEcqi,4,Poblaciones,10
-M9xB1k_fqyiLLGeEcqi,5,Bife a la criolla,10
-M9xB1k_fqyiLLGeEcqi,6,Asfalto,10
-M9xMDhgcbyfZt_0h02j,1,Muchos datos,8
-M9xMDhgcbyfZt_0h02j,2,Nos escuchan,2
-M9xMDhgcbyfZt_0h02j,3,Base de datos muy grande,8
-M9xMDhgcbyfZt_0h02j,4,Internet,10
-M9xMDhgcbyfZt_0h02j,5,Logaritmos,7
-M9xUtvCz1CO-fhWhxcW,1,Información ,10
-M9xUtvCz1CO-fhWhxcW,2,Privada,2
-M9xUtvCz1CO-fhWhxcW,3,Globalización ,10
-M9xUtvCz1CO-fhWhxcW,4,Tecnología ,9
-M9xUtvCz1CO-fhWhxcW,5,Innovación ,10
-M9xnMLTMEv_srwqagS7,1,Saber,10
-M9xnMLTMEv_srwqagS7,2,Libros,10
-M9xnMLTMEv_srwqagS7,3,Ideas,10
-M9xnMLTMEv_srwqagS7,4,Inteligencia,10
-M9xnMLTMEv_srwqagS7,5,Sabiduría,10
-M9yGKA-GqhG64CTe52x,1,Internet-tecnología,7
-M9yGKA-GqhG64CTe52x,2,virtualidad,3
-M9yGKA-GqhG64CTe52x,3,información,3
-M9yGKA-GqhG64CTe52x,4,comunicación,7
-M9yGKA-GqhG64CTe52x,5,redes sociales,4
-M9yfqavlSJSIDt5M2fM,1,Machine learning,9
-M9yfqavlSJSIDt5M2fM,2,sesgo,2
-M9yfqavlSJSIDt5M2fM,3,automatización,9
-M9yfqavlSJSIDt5M2fM,4,decisión,7
-M9yfqavlSJSIDt5M2fM,5,escalabilidad,9
-MA-XwPHD0uiTdykSzAa,1,Ideas,10
-MA-XwPHD0uiTdykSzAa,2,Herramientas,10
-MA-XwPHD0uiTdykSzAa,3,Integral,9
-MA-XwPHD0uiTdykSzAa,4,Elitista,0
-MA-XwPHD0uiTdykSzAa,5,Aprender,8
-MA-hA3Hxmabxz2VRe3c,1,Pensamientos ,2
-MA-hA3Hxmabxz2VRe3c,2,Avance,7
-MA-hA3Hxmabxz2VRe3c,3,Humanidad ,2
-MA-hA3Hxmabxz2VRe3c,4,Aceptación ,8
-MA-hA3Hxmabxz2VRe3c,5,Ciencia,8
-MA0KkyZtLDibZCMfSQt,1,Robot,10
-MA0KkyZtLDibZCMfSQt,2,Funcionalidad,10
-MA0KkyZtLDibZCMfSQt,3,Suplantar personas,0
-MA0KkyZtLDibZCMfSQt,4,Rendimiento,10
-MA0KkyZtLDibZCMfSQt,5,..,5
-MA1arCkhDKQ7xMOcfaj,1,Genitalidades,7
-MA1arCkhDKQ7xMOcfaj,2,Percepción ,2
-MA1arCkhDKQ7xMOcfaj,3,Control,2
-MA1arCkhDKQ7xMOcfaj,4,Vigilancia,0
-MA1arCkhDKQ7xMOcfaj,5,Robot,3
-MA1jGfKPxAs00IYpeJ8,1,automático,10
-MA1jGfKPxAs00IYpeJ8,2,autónomo,3
-MA1jGfKPxAs00IYpeJ8,3,rapido,7
-MA1jGfKPxAs00IYpeJ8,4,robótico,5
-MA1jGfKPxAs00IYpeJ8,5,avance,5
-MA1lb7yaEsRL6pfJQIU,1,Innovador,7
-MA1lb7yaEsRL6pfJQIU,2,Desafío,8
-MA1lb7yaEsRL6pfJQIU,3,Complejidad,7
-MA1lb7yaEsRL6pfJQIU,4,TICs,10
-MA1lb7yaEsRL6pfJQIU,5,Herramienta,10
-MA1ofWJV23GYP3n_6CD,1,gran dato,5
-MA1ofWJV23GYP3n_6CD,2,mucho espacio,5
-MA1ofWJV23GYP3n_6CD,3,gran espacio,5
-MA1ofWJV23GYP3n_6CD,4,mucho tiempo,5
-MA1ofWJV23GYP3n_6CD,5,informatica,5
-MA2h7BSTc0qWZ3BLU-Y,1,que ,5
-MA2h7BSTc0qWZ3BLU-Y,2,boludes,5
-MA2h7BSTc0qWZ3BLU-Y,3,que,5
-MA2h7BSTc0qWZ3BLU-Y,4,están,5
-MA2h7BSTc0qWZ3BLU-Y,5,haciendo,5
-MA2sisq3Q0zUncprTLQ,1,Poder,10
-MA2sisq3Q0zUncprTLQ,2,Complejidad,3
-MA2sisq3Q0zUncprTLQ,3,Costoso,1
-MA2sisq3Q0zUncprTLQ,4,Ventaja,10
-MA2sisq3Q0zUncprTLQ,5,Privacidad,0
-MA33IVgwNuZK_31egI9,1,Know how,10
-MA33IVgwNuZK_31egI9,2,Habilidades,10
-MA33IVgwNuZK_31egI9,3,Información,7
-MA33IVgwNuZK_31egI9,4,Herramientas,10
-MA33IVgwNuZK_31egI9,5,Opinión,10
-MA3LfWNVmHbg8_6ikVe,1,Información ,7
-MA3LfWNVmHbg8_6ikVe,2,Datos,5
-MA3LfWNVmHbg8_6ikVe,3,Lectura ,7
-MA3LfWNVmHbg8_6ikVe,4,Libros,6
-MA3LfWNVmHbg8_6ikVe,5,Internet ,8
-MA3n8HEVI12lqBe-nMK,1,Sonbreinformación,3
-MA3n8HEVI12lqBe-nMK,2,Vulnerabilidad,0
-MA3n8HEVI12lqBe-nMK,3,Poder,0
-MA3n8HEVI12lqBe-nMK,4,Manipulación,0
-MA3n8HEVI12lqBe-nMK,5,Desconocimiento,3
-MA3nVhHJn6WypIhZDvx,1,Formación,7
-MA3nVhHJn6WypIhZDvx,2,Experiencia,10
-MA3nVhHJn6WypIhZDvx,3,Intuición,6
-MA3nVhHJn6WypIhZDvx,4,Curiosidad,8
-MA3nVhHJn6WypIhZDvx,5,Práctica,10
-MA4WaBx30V6BCJ1r8h3,1,individualismo,0
-MA4WaBx30V6BCJ1r8h3,2,posmoderno,0
-MA4WaBx30V6BCJ1r8h3,3,desinformacion,0
-MA4WaBx30V6BCJ1r8h3,4,avismo,0
-MA4WaBx30V6BCJ1r8h3,5,perdida,5
-MA4YbfnliAzhenhPQ2L,1,Informacion,7
-MA4YbfnliAzhenhPQ2L,2,Control,5
-MA4YbfnliAzhenhPQ2L,3,Trazabilidad,7
-MA4YbfnliAzhenhPQ2L,4,Decisión,5
-MA4YbfnliAzhenhPQ2L,5,Tecnologia,5
-MA5Xz0DhKQ9W9W11_QN,1,Chip,1
-MA5Xz0DhKQ9W9W11_QN,2,Computadoras,9
-MA5Xz0DhKQ9W9W11_QN,3,Robots,10
-MA5Xz0DhKQ9W9W11_QN,4,Pc,7
-MA5Xz0DhKQ9W9W11_QN,5,Matematicas,5
-MA5drRLHu9kKkVh87Ul,1,Opinion publica ,10
-MA5drRLHu9kKkVh87Ul,2,Manipulacion,2
-MA5drRLHu9kKkVh87Ul,3,Datos,5
-MA5drRLHu9kKkVh87Ul,4,Publicidad,2
-MA5drRLHu9kKkVh87Ul,5,Redes sociales,0
-MA6F16-Wo1BfNAWEpsy,1,Programado,7
-MA6F16-Wo1BfNAWEpsy,2,Limitación de respuestas,3
-MA6F16-Wo1BfNAWEpsy,3,Suplantación,2
-MA6F16-Wo1BfNAWEpsy,4,Simulación,2
-MA6F16-Wo1BfNAWEpsy,5,Falso,1
-MA6YvU4jf-qKST7p-FJ,1,Robots,5
-MA6YvU4jf-qKST7p-FJ,2,Salud,10
-MA6YvU4jf-qKST7p-FJ,3,Contaminación,0
-MA6YvU4jf-qKST7p-FJ,4,Estudio,10
-MA6YvU4jf-qKST7p-FJ,5,Armas,0
-MA6mx_316uOHOgOX_Vq,1,Información ,10
-MA6mx_316uOHOgOX_Vq,2,Instantánea,8
-MA6mx_316uOHOgOX_Vq,3,Seguimiento ,2
-MA6mx_316uOHOgOX_Vq,4,Inmediato ,8
-MA6mx_316uOHOgOX_Vq,5,Redes sociales ,7
-MA6nmKBZqCOCsdppkTq,1,Robot,9
-MA6nmKBZqCOCsdppkTq,2,Computadora,10
-MA6nmKBZqCOCsdppkTq,3,Cerebro,10
-MA6nmKBZqCOCsdppkTq,4,Internet,10
-MA6nmKBZqCOCsdppkTq,5,Celular,10
-MA6ntXunepRS-LEXD9_,1,Imposición ,0
-MA6ntXunepRS-LEXD9_,2,Coeficiente ,5
-MA6ntXunepRS-LEXD9_,3,Medición ,0
-MA6ntXunepRS-LEXD9_,4,Amplitud ,8
-MA6ntXunepRS-LEXD9_,5,Sistemas,5
-MA6xOPVFeWk-2iEI5Ut,1,espionaje,1
-MA6xOPVFeWk-2iEI5Ut,2,mencancía,2
-MA6xOPVFeWk-2iEI5Ut,3,inteligencia artificial,10
-MA6xOPVFeWk-2iEI5Ut,4,concentración de poder,0
-MA6xOPVFeWk-2iEI5Ut,5,desarrollo intelectual,8
-MA70VKIgLgubMjydnp3,1,Información,10
-MA70VKIgLgubMjydnp3,2,Poder,10
-MA70VKIgLgubMjydnp3,3,Influencia,9
-MA70VKIgLgubMjydnp3,4,Aprendizaje,10
-MA70VKIgLgubMjydnp3,5,Perfeccionamiento,10
-MA7I6EGVB6HX0WdjOD3,1,Información,8
-MA7I6EGVB6HX0WdjOD3,2,Segmentación,5
-MA7I6EGVB6HX0WdjOD3,3,Control de flujos informativos,2
-MA7I6EGVB6HX0WdjOD3,4,Acceso a información sensible,2
-MA7I6EGVB6HX0WdjOD3,5,Manipulación,0
-MA7ZY4NFU1XEhDm8VsB,1,Avance,10
-MA7ZY4NFU1XEhDm8VsB,2,Automatización,10
-MA7ZY4NFU1XEhDm8VsB,3,Calidad de Vida,10
-MA7ZY4NFU1XEhDm8VsB,4,Productividad,10
-MA7ZY4NFU1XEhDm8VsB,5,Tecnología,10
-MA84bdjTbDNYpW4rVrn,1,Grandes datos,1
-MA84bdjTbDNYpW4rVrn,2,Poco abarcativo,7
-MA84bdjTbDNYpW4rVrn,3,Grandes archivos,2
-MA84bdjTbDNYpW4rVrn,4,Mucha información,0
-MA84bdjTbDNYpW4rVrn,5,Datos recopilados,3
-MA8qSWdgpa3-jSLJoOC,1,Experiencia,10
-MA8qSWdgpa3-jSLJoOC,2,Apertura,10
-MA8qSWdgpa3-jSLJoOC,3,Receptividad,10
-MA8qSWdgpa3-jSLJoOC,4,Aprendizaje,10
-MA8qSWdgpa3-jSLJoOC,5,Poder,1
-MA8x4IOSEg6ORkMRQcc,1,Información,10
-MA8x4IOSEg6ORkMRQcc,2,Venta de datos,0
-MA8x4IOSEg6ORkMRQcc,3,Big data ,0
-MA8x4IOSEg6ORkMRQcc,4,Facebook,0
-MA8x4IOSEg6ORkMRQcc,5,Encuesta,10
-MA9Ls5s9ZqRh2ad_xRS,1,Control,0
-MA9Ls5s9ZqRh2ad_xRS,2,1984,0
-MA9Ls5s9ZqRh2ad_xRS,3,Gran hermano,0
-MA9Ls5s9ZqRh2ad_xRS,4,Redes sociales ,0
-MA9Ls5s9ZqRh2ad_xRS,5,China,0
-MA9Ncy2JAxQ25OmA4ps,1,robots,10
-MA9Ncy2JAxQ25OmA4ps,2,dispositivos inteligentes,8
-MA9Ncy2JAxQ25OmA4ps,3,watson de ibm,7
-MA9Ncy2JAxQ25OmA4ps,4,avances tecnológicos,10
-MA9Ncy2JAxQ25OmA4ps,5,deshumanización,0
-MA9_yCN36L-D8pHC7UA,1,Culto,10
-MA9_yCN36L-D8pHC7UA,2,Estudio,10
-MA9_yCN36L-D8pHC7UA,3,Capaz,10
-MA9_yCN36L-D8pHC7UA,4,Interesante ,10
-MA9_yCN36L-D8pHC7UA,5,Poder,0
-MAAIV1cF-XPgeEwsb0E,1,Teoria,8
-MAAIV1cF-XPgeEwsb0E,2,Psicologia,5
-MAAIV1cF-XPgeEwsb0E,3,Profesorado,5
-MAAIV1cF-XPgeEwsb0E,4,Saber,10
-MAAIV1cF-XPgeEwsb0E,5,Riqueza,10
-MAAiyPAClAly3_absBk,1,Inteligencia,8
-MAAiyPAClAly3_absBk,2,Poder,7
-MAAiyPAClAly3_absBk,3,Entender,9
-MAAiyPAClAly3_absBk,4,Años,8
-MAAiyPAClAly3_absBk,5,Practica,6
-MABOXHVgy_6UN7qio-K,1,Construcción,10
-MABOXHVgy_6UN7qio-K,2,Aprendizaje,10
-MABOXHVgy_6UN7qio-K,3,Enseñanza,10
-MABOXHVgy_6UN7qio-K,4,Saberes,10
-MABOXHVgy_6UN7qio-K,5,Transmitir,10
-MACbOjTBFOUnOTnD_p5,1,datos,9
-MACbOjTBFOUnOTnD_p5,2,cantidad ,9
-MACbOjTBFOUnOTnD_p5,3,grande,9
-MACbOjTBFOUnOTnD_p5,4,tecnologia,9
-MACbOjTBFOUnOTnD_p5,5,internet,9
-MACmFMBTr80K0H9xc8b,1,Big Data,10
-MACmFMBTr80K0H9xc8b,2,Público meta,5
-MACmFMBTr80K0H9xc8b,3,Velocidad,10
-MACmFMBTr80K0H9xc8b,4,Extracción de otros datos,10
-MACmFMBTr80K0H9xc8b,5,Veracidad,5
-MH3YRdLAvMcdgwwJrBV,1,Robotica,9
-MH3YRdLAvMcdgwwJrBV,2,Aislamiento,9
-MH3YRdLAvMcdgwwJrBV,3,Medicina,8
-MH3YRdLAvMcdgwwJrBV,4,Automatizacion,10
-MH3YRdLAvMcdgwwJrBV,5,Puestos de trabajo,1
-MH3ZgbzWw7N5CRf4Zb1,1,Ciencia Ficcion,10
-MH3ZgbzWw7N5CRf4Zb1,2,Nuevas Tecnologias,8
-MH3ZgbzWw7N5CRf4Zb1,3,Dependencia,3
-MH3ZgbzWw7N5CRf4Zb1,4,Nuevos Puestos de Trabajo,8
-MH3ZgbzWw7N5CRf4Zb1,5,Extraccion de datos sin consentimiento,0
-MH8d5tcMhm50fRDcXrD,1,robot,3
-MH8d5tcMhm50fRDcXrD,2,tecnologìa,6
-MH8d5tcMhm50fRDcXrD,3,ciencia,5
-MH8d5tcMhm50fRDcXrD,4,trabajo,4
-MH8d5tcMhm50fRDcXrD,5,reemplazo,2
-MH8d5tcMhm50fRDcXrD,6,futuro,4
-MHJlrA1dB1lEQ2dtLwy,1,Datos,10
-MHJlrA1dB1lEQ2dtLwy,2,Grabde,10
-MHJlrA1dB1lEQ2dtLwy,3,Personal,0
-MHJlrA1dB1lEQ2dtLwy,4,Global,10
-MHJlrA1dB1lEQ2dtLwy,5,Informacion,10
-MHf_wjkURbit7qvimF0,1,Sabiduria,10
-MHf_wjkURbit7qvimF0,2,Inteligencia,10
-MHf_wjkURbit7qvimF0,3,Intelecto,9
-MHf_wjkURbit7qvimF0,4,Experiencia ,9
-MHf_wjkURbit7qvimF0,5,Aprendizaje,10
-MHf_wjkURbit7qvimF0,6,Vida,10
-MHf_wjkURbit7qvimF0,7,Cognitivismo,10
-MHfaClQ5p9MWSBv-aa8,1,Información ,5
-MHfaClQ5p9MWSBv-aa8,2,Estudios,5
-MHfaClQ5p9MWSBv-aa8,3,Reflexión ,5
-MHfaClQ5p9MWSBv-aa8,4,Nuevas herramientas ,5
-MHfaClQ5p9MWSBv-aa8,5,Implementación de procesos ,5
-MHvawm4Gby6HjQPqhIF,1,Datos grandes,5
-MHvawm4Gby6HjQPqhIF,2,tecnologia,7
-MHvawm4Gby6HjQPqhIF,3,avance ,6
-MHvawm4Gby6HjQPqhIF,4,futuro,7
-MHvawm4Gby6HjQPqhIF,5,globalizacion,1
-MHwq39ljl8yTbFIUCAt,1,Tecnologias,7
-MHwq39ljl8yTbFIUCAt,2,Datos,5
-MHwq39ljl8yTbFIUCAt,3,Investigación,6
-MHwq39ljl8yTbFIUCAt,4,Relaciones,5
-MHwq39ljl8yTbFIUCAt,5,Sustitución,4
-MI-DBiVXnjO1_xyIqe5,1,Observación ,0
-MI-DBiVXnjO1_xyIqe5,2,Información,5
-MI-DBiVXnjO1_xyIqe5,3,Superior,0
-MI-DBiVXnjO1_xyIqe5,4,Amplitud ,5
-MI-DBiVXnjO1_xyIqe5,5,Simplicidad ,5
-MI1JY5Fv875spg3fd4S,1,Saberes,10
-MI1JY5Fv875spg3fd4S,2,aprender,10
-MI1JY5Fv875spg3fd4S,3,aprehender,10
-MI1JY5Fv875spg3fd4S,4,posibilidades,10
-MI1JY5Fv875spg3fd4S,5,oportunidades,10
-MI1Ua2LKwQkRp6L_KL4,1,sometimiento,3
-MI1Ua2LKwQkRp6L_KL4,2,control,1
-MI1Ua2LKwQkRp6L_KL4,3,esclavitud,0
-MI1Ua2LKwQkRp6L_KL4,4,informacion,3
-MI1Ua2LKwQkRp6L_KL4,5,decadencia,2
-MISOjR8AykfHLjmjIXV,1,tecnologia,7
-MISOjR8AykfHLjmjIXV,2,robotica,5
-MISOjR8AykfHLjmjIXV,3,ingenieria,6
-MISOjR8AykfHLjmjIXV,4,sobre inteligencia,3
-MISOjR8AykfHLjmjIXV,5,control,5
-MIa5AlkuV8fI-MXTLQZ,1,tecnologia,5
-MIa5AlkuV8fI-MXTLQZ,2,robotica,5
-MIa5AlkuV8fI-MXTLQZ,3,ingenieria,5
-MIa5AlkuV8fI-MXTLQZ,4,sobre inteligencia,5
-MIa5AlkuV8fI-MXTLQZ,5,control,5
-MJiTO5NAjveOIB6uc7G,1,informacion personal,5
-MJiTO5NAjveOIB6uc7G,2,internet,10
-MJiTO5NAjveOIB6uc7G,3,redes sociales,2
-MJiTO5NAjveOIB6uc7G,4,compartir,0
-MJiTO5NAjveOIB6uc7G,5,macrodatos,4
-MJiTO5NAjveOIB6uc7G,6,tecnología,10
-MK2WT8Mk7xsL3yN4DJn,1,Actividad ,9
-MK2WT8Mk7xsL3yN4DJn,2,Experiencia ,8
-MK2WT8Mk7xsL3yN4DJn,3,Descubrimiento,8
-MK2WT8Mk7xsL3yN4DJn,4,Sabiduría ,10
-MK2WT8Mk7xsL3yN4DJn,5,Aprendizaje ,9
-MK2WT8Mk7xsL3yN4DJn,6,Cuerpo ,9
-MK2WT8Mk7xsL3yN4DJn,7,Satisfacción ,9
-MK2YTw7zh5O-0N6rRKW,1,Acción,10
-MK2YTw7zh5O-0N6rRKW,2,Experiencia,10
-MK2YTw7zh5O-0N6rRKW,3,Transmisión,10
-MK2YTw7zh5O-0N6rRKW,4,Conmover,10
-MK2YTw7zh5O-0N6rRKW,5,Transformación,10
-MK66xQT-woKEPPt8iKS,1,Información,10
-MK66xQT-woKEPPt8iKS,2,Posibilidades,10
-MK66xQT-woKEPPt8iKS,3,Análisis,5
-MK66xQT-woKEPPt8iKS,4,Trabajo,7
-MK66xQT-woKEPPt8iKS,5,Nuevo,5
-MK7aG6SjgXcx69lI1rr,1,Progreso ,10
-MK7aG6SjgXcx69lI1rr,2,Mérito ,10
-MK7aG6SjgXcx69lI1rr,3,Solidaridad ,10
-MK7aG6SjgXcx69lI1rr,4,Humanidad ,10
-MK7aG6SjgXcx69lI1rr,5,Respeto ,10
-MKBEYtuexJjnjsc-ZCb,1,Tecnología,8
-MKBEYtuexJjnjsc-ZCb,2,conocimiento,9
-MKBEYtuexJjnjsc-ZCb,3,informacion,7
-MKBEYtuexJjnjsc-ZCb,4,algoritmo,3
-MKBEYtuexJjnjsc-ZCb,5,globalidad,8
-MKBZc9kL6y2DdKH45O3,1,investigacion,10
-MKBZc9kL6y2DdKH45O3,2,big data,10
-MKBZc9kL6y2DdKH45O3,3,grandes volúmenes de datos,10
-MKBZc9kL6y2DdKH45O3,4,python,10
-MKBZc9kL6y2DdKH45O3,5,programacion,10
-MKBZc9kL6y2DdKH45O3,6,R lenguaje ,8
-MKBZc9kL6y2DdKH45O3,7,sociologia,10
-MKCn3oI0Tf1qKyXvEZ2,1,Robot,5
-MKCn3oI0Tf1qKyXvEZ2,2,Tecnología,8
-MKCn3oI0Tf1qKyXvEZ2,3,Desempleo,2
-MKCn3oI0Tf1qKyXvEZ2,4,Competitividad,4
-MKCn3oI0Tf1qKyXvEZ2,5,Big Data,0
-MKD0P4C0TA-bGd5jytp,1,Tecnología,9
-MKD0P4C0TA-bGd5jytp,2,Ayuda,9
-MKD0P4C0TA-bGd5jytp,3,Avance científico,10
-MKD0P4C0TA-bGd5jytp,4,Robot,7
-MKD0P4C0TA-bGd5jytp,5,Poder,4
-MKI3I8SQpoU01jo59Nu,1,Pasion,10
-MKI3I8SQpoU01jo59Nu,2,Estadistica,10
-MKI3I8SQpoU01jo59Nu,3,Volumen,10
-MKI3I8SQpoU01jo59Nu,4,Procesamiento,10
-MKI3I8SQpoU01jo59Nu,5,Extraccion,10
-MKNfl6SdR7h-NBvZ_Jj,1,Información a lo grande,9
-MKNfl6SdR7h-NBvZ_Jj,2,Océano de datos,7
-MKNfl6SdR7h-NBvZ_Jj,3,Algo superior,10
-MKNfl6SdR7h-NBvZ_Jj,4,Nube digital,9
-MKNfl6SdR7h-NBvZ_Jj,5,Internet,9
-MKXOkNDQjknCVeb1YP2,1,informacion,10
-MKXOkNDQjknCVeb1YP2,2,analisis,10
-MKXOkNDQjknCVeb1YP2,3,conocimiento,10
-MKXOkNDQjknCVeb1YP2,4,investigacion,10
-MKXOkNDQjknCVeb1YP2,5,tecnologia,10
-MKY0TwPY1UNgVD4MjwE,1,matematicas,10
-MKY0TwPY1UNgVD4MjwE,2,encuesta,10
-MKY0TwPY1UNgVD4MjwE,3,fisica cuantica,10
-MKY0TwPY1UNgVD4MjwE,4,sociologia,10
-MKY0TwPY1UNgVD4MjwE,5,tecnologias,5
-MKbJ5Ed5jR7iiuGHar5,1,Robótica,9
-MKbJ5Ed5jR7iiuGHar5,2,cibernética,10
-MKbJ5Ed5jR7iiuGHar5,3,nanopartículas,10
-MKbJ5Ed5jR7iiuGHar5,4,automatización,10
-MKbJ5Ed5jR7iiuGHar5,5,redes neuronales,0
-MKc18qPjUPSYiUegjSz,1,mucha informacion,5
-MKc18qPjUPSYiUegjSz,2,control de datos,1
